,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
12,12.0,0.0,440.5675930287329,390.2025435704192,66.08160140439223,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
13,13.0,0.0,446.55667144906744,382.7376394763643,66.3387109224933,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
14,14.0,0.0,358.4154421133101,300.49689968572153,64.23193232402834,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
15,15.0,0.0,14.32034939703792,313.1390710257233,62.94041279399572,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
16,16.0,0.0,446.55656303972364,382.6478842832469,67.77523803658875,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
17,17.0,0.0,99.20891931902294,478.67320503330865,64.2030729027155,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
18,18.0,0.0,70.55725217033249,26.81604501938716,63.81131416543646,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
19,19.0,0.0,31.8895725388601,367.940414507772,67.59543022893291,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
20,20.0,0.0,99.68369683094349,476.95806723701645,65.15784620711457,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
21,21.0,0.0,179.79133813922053,538.1490763685515,71.20454439834484,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
22,22.0,0.0,240.22564569078037,246.8704267689752,67.62594650214298,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
23,23.0,0.0,190.38166454718387,540.1042049837623,77.6586135188325,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
24,24.0,0.0,17.157377584838724,555.0547308966998,69.37129822003094,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
25,25.0,0.0,636.4651085878072,65.8210230404586,72.3383044349348,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
26,26.0,0.0,134.00157869170985,130.9656330958549,71.11921787652142,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
27,27.0,0.0,112.86633743523315,437.10532707253884,74.55191923317824,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
28,28.0,0.0,191.1552940863469,538.779456856472,79.35925892764433,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
29,29.0,0.0,534.8359240069084,192.6943005181347,78.86056475274793,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
30,30.0,0.0,516.3436320603851,313.99523443996674,77.68135388862444,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
31,31.0,0.0,108.58333662935568,436.0415101056046,75.2692282209253,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
32,32.0,0.0,74.12743258129002,566.3350128513729,76.65964769245426,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
33,33.0,0.0,237.7985230182836,576.8194270740278,81.08287228021152,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
34,34.0,0.0,249.10277130769595,579.7226315539287,80.67317345086248,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
35,35.0,0.0,69.98816605897781,42.92202392375104,77.49986926219894,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
36,36.0,0.0,406.48461457121704,189.13569313735854,80.27217190423087,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
37,37.0,0.0,350.9238886128658,370.2252939645586,81.12752167658665,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
38,38.0,0.0,243.96195700368648,577.0535363644425,81.2979624946522,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
39,39.0,0.0,190.66839378238342,620.5958549222798,76.1625857473675,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
40,40.0,0.0,271.671980868872,197.52640494220805,88.35459557857632,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
41,41.0,0.0,551.7372752209692,285.5608046327339,81.97853555476428,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
42,42.0,0.0,4.520725388601036,11.528497409326425,88.00618406169171,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
43,43.0,0.0,263.19605741170864,198.3651956405217,88.32871391092246,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
44,44.0,0.0,508.6195867715729,279.52088530672296,86.1506971731112,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
45,45.0,0.0,392.8811099319558,329.42131219177224,87.31085419387843,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
46,46.0,0.0,534.1656896486517,399.6492190159222,87.14376194446099,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
47,47.0,0.0,508.07702735269305,279.2806362212315,87.07480287158347,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
48,48.0,0.0,74.4121163810283,442.46213630928656,93.58314663828506,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
49,49.0,0.0,314.1892403720874,213.17190861436836,98.17820109354136,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
50,50.0,0.0,74.47201481510668,442.00043342067414,94.4360569371976,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
51,51.0,0.0,375.7072241081531,237.96974569709963,100.26622153090392,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
52,52.0,0.0,307.822038680552,338.34581644692963,100.0670564260387,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
53,53.0,0.0,559.5992724065703,360.3378899790541,98.19654583396263,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
54,54.0,0.0,116.49350996207468,474.70087067998503,97.57061803177703,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
55,55.0,0.0,103.12647197362222,603.8722719422201,103.06521571181034,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
56,56.0,0.0,140.65982574463774,168.8460647813124,99.92121883112003,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
57,57.0,0.0,437.8063296457079,346.7476543901414,103.39281086063158,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
58,58.0,0.0,221.74546632124353,408.44744633604734,102.32180339354579,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
59,59.0,0.0,244.9518971286701,464.6481001727115,101.73665540564608,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
60,60.0,0.0,116.7155383476627,474.91530490235147,98.41000977165771,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
61,61.0,0.0,116.02386338757935,380.4686929869372,104.72504219400315,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
62,62.0,0.0,352.68837270571703,387.10261701940806,105.11145242166253,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
63,63.0,0.0,353.81442596127624,511.6682574311426,110.74784427445786,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
64,64.0,0.0,149.69364256929023,197.10708117443866,108.4920075444424,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
65,65.0,0.0,352.0086264645166,510.1490833527007,111.66996199098547,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
66,66.0,0.0,120.80943128546754,570.8387305699482,111.43417742173378,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
67,67.0,0.0,3.3315316658590226,93.2642487046632,111.73666833385036,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
68,68.0,0.0,194.89738900741645,229.08412069491007,111.3211272295247,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
69,69.0,0.0,508.4120694910088,278.87077110637,102.10530421216849,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
70,70.0,0.0,507.3584007231288,330.67204170903744,114.47394964145916,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
71,71.0,0.0,87.90626471973621,371.91286986682655,113.11043280959404,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
72,72.0,0.0,350.70145780275755,369.8845174321595,102.57996280423708,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
73,73.0,0.0,604.2746113989637,370.3294898927242,118.55753656574353,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
74,74.0,0.0,95.70600842467665,596.8837816424129,115.94030736274695,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
75,75.0,0.0,162.70888607981774,608.2318131936823,112.46472421384792,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
76,76.0,0.0,195.31999616196507,229.0587219343696,114.05955362441287,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
77,77.0,0.0,602.6005532624922,362.5625713532976,120.0981813381356,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
78,78.0,0.0,466.52099171952926,20.029296402111278,119.53911358427888,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
79,79.0,0.0,377.6152064688334,66.3467577327681,124.2092494400367,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
80,80.0,0.0,385.6727483188182,362.40491676772126,127.22247555531408,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
81,81.0,0.0,568.831516884045,230.9496158656423,123.90898771103102,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
82,82.0,0.0,596.1489296427598,321.5332697027543,124.86951314792216,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
83,83.0,0.0,553.7132987910189,175.52533103051238,131.51621590480022,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
84,84.0,0.0,288.83851468048357,537.3596718480137,129.91446181380698,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
85,85.0,0.0,449.3181688777544,580.7877355804817,136.14161938257962,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
86,86.0,0.0,114.79773731996006,136.6580310880829,134.45750210144791,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
87,87.0,0.0,600.6133023157449,433.88495294490855,136.23051225536435,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
88,88.0,0.0,445.35724025088626,585.7137987455686,138.96769232593752,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
89,89.0,0.0,243.28164875106333,24.717732580620215,128.69874484236178,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
90,90.0,0.0,172.20977454138074,141.4542781123092,135.69238270983305,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
91,91.0,0.0,450.5630821937201,589.4330955010051,137.04225351111566,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
